Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,Component11,Component12,Component13,Component14,Component15,Component16,Component17,Component18,Component19,Component20,Component21,Component22,Component23,Component24,Component25,Component26,Component27,Component28,Component29,Component30,_subclass_
0.1406172634632315,-0.0586042342671087,-0.14586716455377097,-0.1651567154399098,0.5846842950799304,0.05170981752006035,0.06688755813430163,-0.11738512033927814,-0.2334595565041744,-0.40772479897974306,0.08423642522219144,-0.07111885813705103,-0.11083969370596419,0.23982814300943206,0.16120134968474453,-0.4228696337016999,-0.23246105039611514,0.072481912270145,0.01034399488835106,0.0833636055190435,-0.0018521721017609144,-7.621176177054692e-17,9.519569536903878e-17,5.658578932346279e-17,3.536420109235073e-17,2.785966745774634e-17,3.377072144503073e-17,-2.207419554207052e-17,7.169941972030969e-17,-3.692110926703095e-18,T
-0.2884675900914897,0.05660391278130554,-0.1945757523150224,-0.15716493136874218,0.59076738765265,0.04372065529657268,0.06213075621032207,-0.16110248604026553,-0.02452690958979885,-0.20824780302012263,0.21132123158558577,-0.12390918892940916,-0.10474896978823788,0.06659807384350586,-0.0977043952751707,0.39405560787736826,0.7049335210991027,-0.10248410898259164,-0.09135573796675017,-0.011251627380184748,-0.053809483530068994,1.8052731267402053e-16,1.1928968522152033e-17,-2.070921790250119e-16,6.311977670797965e-17,-6.928484719695486e-17,-7.862641978412634e-18,-1.122798162928645e-16,-2.1973412424379391e-16,-7.16155787865671e-18,T
8.888137582999558,-1.0703978639133507,0.09465503666035616,-0.24803853893103397,-0.12185348492001873,-0.47685379792663624,2.985289388888428,-0.03989283777510611,0.4698593483500204,0.055537296580628295,0.04245071920568579,0.02871870065835855,0.01065754750881411,-0.06345472904104202,0.004434405971346143,-0.017127564524232218,0.0007466417328344887,-0.01893431534582697,-0.011821209398923699,-0.01838228104042769,0.014835027749880617,2.3256901695332475e-16,1.522873116097951e-15,1.2839026485770538e-15,-4.102428917991916e-16,-5.020288896120998e-17,3.0265286022143584e-16,-9.79641554281268e-16,6.129107886444885e-17,-1.5634777681266211e-16,P
10.859897010958127,-1.1848742695978292,0.19025722120446456,0.07906417710996447,-0.36916010172042363,-0.00958626552209055,-2.347564365237948,-0.5168655921665283,-0.5335955553737225,0.06332095806097143,-0.11236620493084973,0.015267053157348472,-0.0005055165189987122,-0.02925260500846294,-0.005003857841248017,0.03385367186738638,0.013274776341330721,0.002304336781682367,-0.029262099042426465,-0.002858661140474526,-0.0031910890813910404,-1.5437878224469256e-15,-8.085952356148778e-16,1.3949249510395695e-15,-1.8819828687416028e-16,-3.2775864511749913e-16,-2.5245865209114243e-16,-9.14631345811428e-17,7.274248936395428e-16,-2.6737007927517777e-16,P
-0.3574986104365735,0.3674092323807912,-0.4390737950337294,-0.039347468917106894,0.3676714276489288,-0.46105962026697495,-0.019688213546738605,0.43792154315118925,-0.1622950094405634,0.020964380375215485,-0.3641080162693053,-0.24146795134139853,-0.0563200011180756,-0.40615196895232686,0.8863829609949166,0.15998555148837307,0.05737619473227064,0.03702726310369332,-0.16719278050075664,0.06725589132076029,0.1427993086789858,-4.4397313867763e-16,-2.2399342421069373e-16,-5.193424047008372e-16,1.5332539745877362e-16,6.255413697728248e-17,-9.112936882529938e-17,-1.513530163816329e-17,-1.6422297301253609e-16,-6.961160301382176e-17,P
2.1272906318254954,7.885280489652584,-3.0255403948035333,-0.3092384055989944,-0.3487946274682693,-0.14583835894282035,-0.014224359081219646,-0.214658762712739,0.09549202245665234,0.0563848566410567,0.0026309378301389423,0.09885985123172998,0.012104143080821628,0.00029265467439731517,-0.07639949158658314,-0.021660172969673496,-0.015111131599538776,0.006434830153953583,0.0001952911914164942,-0.001992269296935986,0.003706918414865352,2.76033169633354e-18,-1.366193543824949e-15,-1.1506447194205117e-15,4.3906083146448224e-16,-7.531478479382078e-16,4.374455005847907e-16,-4.890243327082984e-16,-9.15844572993414e-16,8.434373603396083e-17,P
1.6125516310604342,0.1448863525731407,-0.4349220324581571,0.14614902611379668,0.2555295646670701,-0.7816430518195077,-0.23341291979158216,2.9093989093331682,-0.3985152251966431,-0.04455123204561448,0.023907023525091033,-0.061085408759791335,0.012797368160052187,0.14002127355728883,-0.14020282361906833,0.007694268621682963,0.0002943428723212471,-0.005461643083490621,0.09545830747441345,-0.04747595456587565,-0.09210362429263559,4.468495415463962e-16,-5.890374265873395e-16,-5.677776314923046e-16,-3.1033971015749843e-16,2.4008269299401732e-17,-6.6437092652719435e-18,-5.167799083239274e-16,-4.717553631433514e-16,3.063883409589921e-16,P
0.12748575545180346,0.21891017942877192,0.6802050318539816,-0.05047425106827331,0.4095096853785503,0.11858003210956018,0.08272430631865196,-0.06421529912643956,-0.17474924278244583,-0.567011713268852,-0.16223634874661924,0.21019385710211538,-0.06278461027486183,0.18120623068642508,0.14035864221425726,-0.31761465150186957,-0.2687982511188069,0.03985543732171245,0.02269993792563269,0.10050278804204121,-0.01719254489430325,8.338279801931934e-17,1.0907348317685324e-16,8.013531996112185e-18,-4.096363185062878e-17,6.949303088118971e-17,-7.862641978412634e-18,1.262027397746562e-17,4.394384410468078e-17,-4.185602739819285e-17,A
-0.42781602950428294,0.1200407904159645,0.6530814067786166,-0.02670472286488277,0.24503077846246582,-0.24018965862340122,0.019164537911633635,-0.06357254007759018,-0.015972330024999832,-0.18414081233496588,-0.21721994209954673,0.27310520401781796,-0.028116312378249367,-0.07835422945200299,-0.06233905377059575,0.09426790544827673,-0.04064752861028317,-0.01670646685104398,-0.030918158649099272,0.034124623914263644,-0.028745936053415674,2.7871646788061516e-17,-5.745997051692024e-17,-8.913098265858901e-17,-6.871920746625769e-17,1.1112639430463307e-16,-7.862641978412634e-18,6.813142520872345e-17,-6.707845835783488e-17,-4.185602739819285e-17,A
-0.42781602950428294,0.1200407904159645,0.6530814067786166,-0.02670472286488277,0.24503077846246582,-0.24018965862340122,0.019164537911633635,-0.06357254007759018,-0.015972330024999832,-0.18414081233496588,-0.21721994209954673,0.27310520401781796,-0.028116312378249367,-0.07835422945200299,-0.06233905377059575,0.09426790544827673,-0.04064752861028317,-0.01670646685104398,-0.030918158649099272,0.034124623914263644,-0.028745936053415674,2.7871646788061516e-17,-5.745997051692024e-17,-8.913098265858901e-17,-6.871920746625769e-17,1.1112639430463307e-16,-7.862641978412634e-18,6.813142520872345e-17,-6.707845835783488e-17,-4.185602739819285e-17,A
-0.14947027899199053,0.31283425445969176,1.540880311149506,0.20311554804881177,0.03868671809208335,-0.16989787707824705,-0.38284040097304073,0.1705637889146341,0.8055338200649012,-0.28765848955604767,-0.3964359384914661,0.35082556021882366,0.07618370122262502,-0.1654910155894154,-0.13236793984749076,0.14016771031677408,-0.08510425048077995,0.04493332005998959,-0.007508415060205442,-0.09860681459405295,0.05629946205696407,1.1607117243260245e-19,-2.970439490129134e-17,-2.6680937523423955e-17,-8.259699527407214e-17,9.724860649681862e-17,-8.765992187334576e-17,7.507031911263068e-17,-1.2605905654104633e-16,-2.450879263842478e-17,A
0.05204883061665393,0.30290276961517426,0.987355570950714,0.12389448270057314,-0.1240248853325907,-0.5394430234214109,-0.30316594773848815,-0.1179942946556137,0.634659823209638,0.17692930862057463,0.3949230485569903,-0.5623273140696036,-0.06680289883146406,0.3790011167782394,0.07172856574945359,0.564632759648907,-0.449587621082235,0.041701640733292994,0.09534116018399552,-0.0218510527752671,0.028631728598227154,-1.7335627642524811e-16,1.2989016488857492e-16,7.740247103518447e-17,-7.565810137016492e-17,-1.1091821062039823e-16,-1.3970162615264996e-16,1.262027397746562e-17,-1.0177292787737102e-16,6.916627506432281e-17,A
-0.45119229370901415,0.8824410178597251,2.2078154353929094,0.2021072141224875,-0.5335837484791803,-0.6012727918810475,0.10395115747157099,-0.15756614266201804,-0.4287420575592766,0.35581991343124403,0.5752589082060705,-0.6155385941779568,-0.1017212379800655,0.08549451312183354,0.05655635894242825,-0.34977127949962883,0.20985459180482496,0.0497335627844086,-0.04405359810257954,-0.022629632186246064,0.018416687796227852,2.499162517130928e-16,3.44995875909699e-16,-1.3770323998593962e-16,-2.0055819164049503e-16,-1.247959984282127e-16,-1.5704886091241804e-16,1.5833704595951742e-16,6.129107886444885e-17,-1.0083662558140429e-16,A
-0.4051767731718838,0.2734588357700018,1.0282539877159864,-0.0016877754181862466,0.8647808567566087,0.8593335906490968,0.12158484304439494,0.14151315256830055,-0.23079038854677877,1.5512964887847136,-0.2326023702987848,0.15303004438957962,0.0672527506242889,-0.2162952021129392,-0.09963960540858027,-0.16709693201969203,-0.14494539014619393,0.03056520667712128,-0.033665940207537944,-0.02946058168361977,0.009269957055041134,2.3603846390527836e-16,2.478513612549978e-16,2.1891319803926643e-17,-2.352526611600312e-16,1.0409184211742171e-19,2.4887643246615482e-16,1.2364257643998128e-16,-8.095624616564933e-17,4.834959335260112e-17,A
0.28441469175054646,0.5347707542477302,0.8690607651668458,-0.06323128655123209,1.2479660141109785,1.617462151304803,0.23508181670156433,0.10755504362472418,-0.29841700222354567,0.41516932029161047,0.09203256461162984,-0.05638986696131425,-0.007460549079632618,-0.2821212784599839,-0.13133262912901802,0.3065903196148117,-0.10741823821470026,-0.03884907116306361,-0.02434112462210491,0.025305440524010323,-0.037742394945975075,5.344109017732892e-16,3.5887366371751346e-16,6.352468322737001e-17,-1.2423035869751551e-16,-1.247959984282127e-16,1.5173191781145363e-16,-1.3309649800458617e-16,-1.91978548628165e-16,6.56968281123692e-17,A
-0.24641517265788299,0.22263332228783891,0.8083957742922376,-0.015313701953203727,0.13664814753232285,-0.40175542857339863,0.09349944549207471,-0.2419462528190308,0.04611216008384366,0.6263297954023146,-0.3231839539188628,0.2724536317767229,-0.04501668274214257,0.913856054331185,0.3183196903594484,0.17784433462051577,0.08046120131668587,-0.09073977601867395,0.09135051794115873,0.14002889729084594,-0.07576280628938831,9.726058582713379e-17,1.4376795269638938e-16,-2.0015328512110468e-16,-1.5198593431314443e-16,1.0409184211742171e-19,4.070961534893796e-17,9.588700082435236e-17,-8.095624616564933e-17,-7.16155787865671e-18,A
-0.15754302755696917,0.36446926105599253,1.705612196088125,0.22511178684624392,-0.009457532857398136,-0.21847621849151805,-0.373974639740153,0.15951901405952434,0.7645392551411514,0.2822038730289035,-0.48401888033263146,0.3816324469459542,0.0876511290510479,0.2462259118685592,0.045814730882737714,-0.3403594136389541,0.35846172406589716,0.0525053849929507,-0.011296770351275768,-0.11523174144535621,0.07446128494789707,6.950501021150488e-17,1.0907348317685324e-16,-1.3770323998593962e-16,-1.1035257088970106e-16,4.1737455265560795e-17,-3.2148770642087937e-17,1.305814703438885e-16,-8.442569311760295e-17,-4.5325474350146465e-17,A
1.799580943576377,1.1393805323782937,1.7895219570025784,0.1032721838234582,1.541141767061569,2.7560738428253533,0.018999381113965517,0.2960457297694129,0.2556910565083929,-0.6374840637715092,0.20485215464188702,-0.22019388229977427,-0.0010747052508693715,0.23619324665196173,0.1478258277887308,-0.06623230478806169,0.10106744388444991,0.01751040701350265,0.058223175835883594,-0.002906738500201889,0.030005865213433913,9.368667481999085e-16,8.02962873567576e-16,1.606691978820712e-16,-2.0146950138907095e-17,-3.6071839116105846e-16,3.030127449307712e-17,-3.828966785452464e-16,-2.0932578338793307e-16,7.610516896823004e-17,A
-0.5048043295688884,2.209124076219038,5.794069194657883,0.7069036885181839,-1.5119300204300932,-0.5234794367399853,0.19734020528032203,-0.012946182281742213,-0.40914354083849,-0.2166351049900079,0.15263509538862374,-0.09066943330232596,0.023935377313673106,-0.24361627245076004,-0.04603674621287952,0.036865127703688626,-0.013857537790380754,-0.035025117183859526,-0.005481339553298807,0.01729284201964273,-0.020774216498315033,8.952333847764652e-16,5.254071174112869e-16,-2.7648111806408416e-16,-5.197473112202275e-16,-6.928484719695486e-17,-3.964407005972174e-16,2.97114924037662e-16,1.6188268489051864e-17,-2.534922914673633e-16,A
-0.440947537515711,0.3975552041118453,1.4791536031863706,0.08797774150675358,0.06985616876108598,-0.17331944403390137,0.03500128609598399,-0.010402718864751618,0.04273798369672881,-0.3434277266240749,-0.4636927160683572,0.5544179192569839,0.01993877105285298,-0.13697614177500997,-0.08318176124108304,0.1995228876481071,-0.0769847293329749,-0.04933294179947647,-0.01856221561181767,0.05126380643726134,-0.04408630884595799,1.94405100481835e-16,-2.970439490129134e-17,-1.3770323998593962e-16,-1.450470404092372e-16,1.5275975772807644e-16,-4.6026558449902394e-17,1.0282589472825959e-16,-9.136458702151018e-17,-8.00199438696826e-17,A
-0.4146845214928549,-0.1574736232799161,-0.172990789629136,-0.1413871872365192,0.42020538816384573,-0.30705987321290107,0.0033277897272832938,-0.11674236129042877,-0.07468264374672838,-0.024853898045857005,0.02925283186926395,-0.008207511221348485,-0.07617139580935171,-0.019732317128995973,-0.041496346300108504,-0.010987076751553582,-0.004310327887591419,0.015920008097388538,-0.04327410168638093,0.016985441391265933,-0.013405563260873356,-1.3172291300180474e-16,-7.13377583247347e-17,-4.055872533123841e-17,7.608625476721818e-18,6.949303088118971e-17,3.377072144503073e-17,3.343695568918731e-17,-3.932288274220596e-17,-3.692110926703095e-18,G
-0.42073138921144243,-0.16559531451837317,-0.1829393451697514,-0.15623113805508812,0.44527323275546365,-0.33570987958951837,0.006137042873877972,-0.15184406098344194,-0.13618802133234165,-0.06386838301503603,0.1337942615904211,-0.01846860614724918,0.9109767116072206,0.011242876641952684,0.010422754817898958,0.0025178158488999482,0.005027677352624234,0.00861577637177867,0.0010100612251943315,0.01983095670164661,-0.001526342557776068,-6.233397396273246e-17,-1.582660709347688e-17,-2.070921790250119e-16,-8.953588917797937e-17,1.2500418211244752e-16,1.1703744829191749e-16,4.7314743497001764e-17,-4.2792329694159577e-17,1.0185676881111362e-17,Q
-0.42073138921144243,-0.16559531451837317,-0.1829393451697514,-0.15623113805508812,0.44527323275546365,-0.33570987958951837,0.006137042873877972,-0.15184406098344194,-0.13618802133234165,-0.06386838301503603,0.1337942615904211,-0.01846860614724918,0.9109767116072206,0.011242876641952684,0.010422754817898958,0.0025178158488999482,0.005027677352624234,0.00861577637177867,0.0010100612251943315,0.01983095670164661,-0.001526342557776068,-6.233397396273246e-17,-1.582660709347688e-17,-2.070921790250119e-16,-8.953588917797937e-17,1.2500418211244752e-16,1.1703744829191749e-16,4.7314743497001764e-17,-4.2792329694159577e-17,1.0185676881111362e-17,Q
-0.48070366650207613,-0.2904409614542369,-0.33130014388546536,-0.44141626120406124,-0.34198596113044616,0.14909055699621448,0.03284787042292359,-0.05043918916798379,-0.11474597557103033,-0.050199586622428384,0.10471734150539708,0.0033269498475716687,0.9414189577106765,0.03662312502159709,0.059288556527680135,0.013021910426948714,0.00025965037753034466,-0.024021826706675038,0.03476840951905193,-0.037950280744508895,0.006722647273755712,-6.822822731474626e-18,6.744011975340987e-17,-9.606987656249624e-17,-6.178031356235046e-17,4.1737455265560795e-17,8.928187267628856e-17,7.507031911263068e-17,6.822997276835608e-17,1.0185676881111362e-17,Q
-0.4146845214928549,-0.1574736232799161,-0.172990789629136,-0.1413871872365192,0.42020538816384573,-0.30705987321290107,0.0033277897272832938,-0.11674236129042877,-0.07468264374672838,-0.024853898045857005,0.02925283186926395,-0.008207511221348485,-0.07617139580935171,-0.019732317128995973,-0.041496346300108504,-0.010987076751553582,-0.004310327887591419,0.015920008097388538,-0.04327410168638093,0.016985441391265933,-0.013405563260873356,-1.3172291300180474e-16,-7.13377583247347e-17,-4.055872533123841e-17,7.608625476721818e-18,6.949303088118971e-17,3.377072144503073e-17,3.343695568918731e-17,-3.932288274220596e-17,-3.692110926703095e-18,Q
-0.12320726296913447,-0.24219457293206959,-0.11126408166600076,-0.026249380694461012,0.389035937494843,-0.30363830625724675,-0.41451389734174143,0.06422414648895693,0.6881131926214439,0.030915339022170252,0.09650960944615508,-0.21179987025950878,-0.019926465639579647,-0.048247190943401394,-0.09068252490651621,-0.07034225408288658,-0.012429849035396472,0.1101862699568546,-0.032220301134768696,-0.1328851796400484,0.0869802076420487,-3.2601194231120714e-16,-7.13377583247347e-17,7.046357713127724e-17,7.005867061188688e-17,1.398187964993188e-17,-7.862641978412634e-18,5.681380073558392e-18,-7.40173522617421e-17,5.181904030455473e-17,Q
-0.4146845214928549,-0.1574736232799161,-0.172990789629136,-0.1413871872365192,0.42020538816384573,-0.30705987321290107,0.0033277897272832938,-0.11674236129042877,-0.07468264374672838,-0.024853898045857005,0.02925283186926395,-0.008207511221348485,-0.07617139580935171,-0.019732317128995973,-0.041496346300108504,-0.010987076751553582,-0.004310327887591419,0.015920008097388538,-0.04327410168638093,0.016985441391265933,-0.013405563260873356,-1.3172291300180474e-16,-7.13377583247347e-17,-4.055872533123841e-17,7.608625476721818e-18,6.949303088118971e-17,3.377072144503073e-17,3.343695568918731e-17,-3.932288274220596e-17,-3.692110926703095e-18,G
-0.12320726296913447,-0.24219457293206959,-0.11126408166600076,-0.026249380694461012,0.389035937494843,-0.30363830625724675,-0.41451389734174143,0.06422414648895693,0.6881131926214439,0.030915339022170252,0.09650960944615508,-0.21179987025950878,-0.019926465639579647,-0.048247190943401394,-0.09068252490651621,-0.07034225408288658,-0.012429849035396472,0.1101862699568546,-0.032220301134768696,-0.1328851796400484,0.0869802076420487,-3.2601194231120714e-16,-7.13377583247347e-17,7.046357713127724e-17,7.005867061188688e-17,1.398187964993188e-17,-7.862641978412634e-18,5.681380073558392e-18,-7.40173522617421e-17,5.181904030455473e-17,G
-0.26878844305580296,-0.20969031221968448,-0.1851111182070677,-0.07881957345965558,0.39548354092460924,-0.38813560291922555,-0.1455936292455598,0.08056722553005423,-0.18255350750303168,0.049277256637880476,0.40985686269659044,0.3649959701858752,-0.1397349632361517,-0.1477997478115253,0.0315637776006658,-0.005859862555793499,0.045025917794096204,-0.43429426230572404,0.45373550296644183,0.1230662927461928,0.3229824665910831,1.3254448068187133e-15,-7.13377583247347e-17,-4.055872533123841e-17,7.608625476721818e-18,6.949303088118971e-17,3.377072144503073e-17,3.343695568918731e-17,-3.932288274220596e-17,-3.692110926703095e-18,G
-0.4146845214928549,-0.1574736232799161,-0.172990789629136,-0.1413871872365192,0.42020538816384573,-0.30705987321290107,0.0033277897272832938,-0.11674236129042877,-0.07468264374672838,-0.024853898045857005,0.02925283186926395,-0.008207511221348485,-0.07617139580935171,-0.019732317128995973,-0.041496346300108504,-0.010987076751553582,-0.004310327887591419,0.015920008097388538,-0.04327410168638093,0.016985441391265933,-0.013405563260873356,-1.3172291300180474e-16,-7.13377583247347e-17,-4.055872533123841e-17,7.608625476721818e-18,6.949303088118971e-17,3.377072144503073e-17,3.343695568918731e-17,-3.932288274220596e-17,-3.692110926703095e-18,G
