Component1,Component2,Component3,Component4,Component5,Component6,Component7,Component8,Component9,Component10,_subclass_
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
-0.47422657546030206,-0.37115373797786744,0.20120626468463684,-0.4256950633758075,0.3699175332831665,0.17014455908150017,-0.030744673828900053,0.03951954027744796,-0.013786457320914275,0.013602141433472558,T
-0.47422657546030206,-0.37115373797786744,0.20120626468463684,-0.4256950633758075,0.3699175332831665,0.17014455908150017,-0.030744673828900053,0.03951954027744796,-0.013786457320914275,0.013602141433472558,T
-0.47422657546030206,-0.37115373797786744,0.20120626468463684,-0.4256950633758075,0.3699175332831665,0.17014455908150017,-0.030744673828900053,0.03951954027744796,-0.013786457320914275,0.013602141433472558,T
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,T
-0.47422657546030206,-0.37115373797786744,0.20120626468463684,-0.4256950633758075,0.3699175332831665,0.17014455908150017,-0.030744673828900053,0.03951954027744796,-0.013786457320914275,0.013602141433472558,T
-0.47422657546030206,-0.37115373797786744,0.20120626468463684,-0.4256950633758075,0.3699175332831665,0.17014455908150017,-0.030744673828900053,0.03951954027744796,-0.013786457320914275,0.013602141433472558,T
-0.1311417051948756,-0.3773075172960095,0.158247627830161,0.8821573277856208,-0.20390494113677052,-0.15818819664883807,0.24162615033253626,-0.6224768042872189,0.03864443834794794,-0.16057953389551027,I
-0.433308943438557,-0.3087129318694576,0.2525477308513115,0.7680126358680486,-0.2356263584786942,-0.12702803382089708,-0.24826268677788338,0.08948309549073208,-0.0437397015532152,-0.07378398963761813,I
-0.4964662058588771,-0.6106791515262484,1.0473797106682754,4.705884213470365,0.6392172031078466,0.45361557917426804,-0.19657437869558347,0.7058312684932904,-0.0884488858632334,-0.22637754584400904,I
-0.12334450632196958,-0.23731636666763917,0.5549128461975728,1.8048095201055951,0.02458692094973343,-0.047049468776694754,0.1211161479171137,-0.6533687350348838,0.0833672717564377,-0.5031629878512125,I
-0.0337314513680608,-0.7074004333516939,0.4923604426774362,3.199614534913627,0.3354549362679601,0.15522476476593727,0.3354371841642919,-0.5988798027680975,0.14525590231185956,0.9513277723533514,I
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
-0.48124404634004075,-0.524961658392772,0.537974326927559,2.5859453309991953,0.1589428308020284,0.19855529855548115,-0.4854954753243116,0.220200011349389,-0.07639836895733884,-0.3066307005495499,I
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,I
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,I
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,T
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,T
0.17100308517447707,-0.11512725694332136,0.11280374090421423,-0.1667397570015872,-0.5733154567541621,0.06484017236476372,-0.190182394841793,0.12303183179612508,-0.408535472218651,0.14613503447376988,T
-0.27396297261441,-0.008442935788632427,0.2088874801384216,-0.15872034723582049,-0.5901286045994633,0.0680530798629452,-0.1770758462968544,0.005707154416399563,-0.20424008487019765,0.143089009702953,T
8.643240355660065,-1.0778757784704958,-0.5302568814203381,-0.20597557488834586,0.24651141984896266,-0.3093647271839862,-0.9922006269374631,0.9160091582787511,0.13899888336248448,-0.39814249112568145,P
10.203746817740912,-1.0815093680172505,-0.6024694992977921,0.048375607620431985,0.27622554958802914,-0.16620272020815396,0.21846261082864285,-0.8330328125867585,-0.0017556556485453156,0.31415488285653986,P
-0.34207021122130776,0.20574115100262677,0.5583183139972908,-0.0440064981088324,-0.37626257309278566,-0.4541580944420822,0.34763105644314585,0.34088852359760347,0.009681001689878966,-0.31549300961578536,P
2.292618140185535,6.061814285537565,5.470591977113373,-0.3553359308328503,0.3433714973350275,-0.14494818515548788,-0.16262115800339816,-0.16748851181704624,0.06124828885752454,-0.01104406613394064,P
1.7105416772012736,-0.07131594254217385,0.4388019994832352,0.13788012464440924,-0.19830683484568126,-0.8758208250255054,2.505745606887105,1.3926110437816497,-0.07618006323521893,0.033455337152766634,P
0.15996344772858304,0.4403289645270733,-0.5590280043880413,-0.05036383359162989,-0.3975701093960672,0.12847240988091757,-0.13855091947252712,0.1297392919583779,-0.5683802817033872,-0.10638047623840162,A
-0.42038102943370914,0.35486765286259436,-0.5619973124790678,-0.024577788287567834,-0.2571656057609605,-0.22618746249293226,-0.0780148171354035,0.030832097723656485,-0.18725517733588967,-0.20987614489382392,A
-0.42038102943370914,0.35486765286259436,-0.5619973124790678,-0.024577788287567834,-0.2571656057609605,-0.22618746249293226,-0.0780148171354035,0.030832097723656485,-0.18725517733588967,-0.20987614489382392,A
-0.1292534286359217,0.8417292889064372,-1.3281291607924732,0.20594282703996172,-0.04969884106094189,-0.1937153878047193,0.46350549534428215,-0.6744203418920417,-0.2647158469194628,-0.5491871998638876,A
0.07932638448518577,0.632227322246273,-0.8144241477863873,0.12454317090244035,0.10920479554399709,-0.5658054624663109,0.10952034790906763,-0.6743589704418091,0.2222952468937717,0.19960277760963044,A
-0.4393292277094877,1.631191519945262,-1.7351331553929605,0.20622156557227375,0.5094529769871395,-0.6014521670076673,-0.2773703999141656,0.24908377239492102,0.34547197666024165,0.6568959296623337,A
-0.3918711903197248,0.6310156505851306,-0.8571043745161918,0.00021666433520992718,-0.8487749286157062,0.9004623155818627,0.10529805490257443,0.3346560534778562,1.5215201307572834,-0.10545075073343942,A
0.3321909215406963,0.8010197054711764,-0.6198325736525588,-0.06577937040732579,-1.1920357572276186,1.6611450745474816,0.017070108184841615,0.3806883222273619,0.3919619628239647,0.13501700048707957,A
-0.23139539633063888,0.5017924192630904,-0.6723461641254771,-0.013148205389806595,-0.14949522924833197,-0.3874219887025321,-0.28448152424470186,-0.01648501440804646,0.6510301450723408,-0.3280291287873792,A
-0.13759264396064538,0.9493321785040383,-1.463378606239846,0.22838618094013996,-0.004060167564544003,-0.24186549452445705,0.4437677859327062,-0.63996289955183,0.30688749962731443,-0.5857096385443791,A
1.9193858960364734,1.650949597663145,-1.2809727584586774,0.0954025187737841,-1.4225956512782219,2.7608096738554266,0.3900886621980947,-0.14516721206389752,-0.6245786325136479,0.10314692671246588,A
-0.48327245024564414,4.159648783834175,-4.605487462649116,0.7177152974869561,1.4850516473663231,-0.5422966345986271,-0.18646917280532804,0.36445699912833235,-0.23342295281165834,0.22473889878805783,A
-0.4314206668796031,0.9103238743329891,-1.233829057771323,0.09179813512238948,-0.0814202584028656,-0.16255522497677832,-0.026383341766137554,0.03753955788590929,-0.3470999868206259,-0.4623916556059955,A
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
-0.4158425788459259,-0.21159560727928395,0.11621044442662175,-0.15576720318250317,-0.45937362332450793,-0.3168991944285646,-0.17052449979529657,0.04017912178324444,-0.07214304805158492,0.17167507593655898,Q
-0.4158425788459259,-0.21159560727928395,0.11621044442662175,-0.15576720318250317,-0.45937362332450793,-0.3168991944285646,-0.17052449979529657,0.04017912178324444,-0.07214304805158492,0.17167507593655898,Q
-0.48072776231841285,-0.3821607766493511,0.20758227629807083,-0.44050855486078555,0.3434548630777141,0.14306506466202168,-0.07162288111952733,0.055574024499288735,-0.058519137521345826,0.14263785155168388,Q
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,Q
-0.1071741537441337,-0.2691831540343522,0.015534329792037234,-0.026809019779952883,-0.40118953577713184,-0.32097986283702706,0.36024254460575034,-0.6878352622165473,0.054973772050009764,-0.04415617843954447,Q
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
-0.1071741537441337,-0.2691831540343522,0.015534329792037234,-0.026809019779952883,-0.40118953577713184,-0.32097986283702706,0.36024254460575034,-0.6878352622165473,0.054973772050009764,-0.04415617843954447,G
-0.2584090611390926,-0.25906681347904753,0.0996269979649088,-0.07891883671212338,-0.4086484058849844,-0.38631487968940637,0.10743167370324923,0.033204590077765134,0.022721867381385326,0.4972490978754032,G
-0.4093413919878151,-0.20058856860780028,0.10983443281318776,-0.1409537116975251,-0.43291095311905553,-0.28981970000908613,-0.12964629250466933,0.024124637561403667,-0.02741036785115337,0.04263936581834766,G
